trip_id,date_departure,date_arrival,truck_id,driver_id,client_id,route_id,origin_city,destination_city,distance_km,route_type,cargo_type,cargo_tons_actual,load_factor_pct,delay_hours,status
TRP-03935,2024-05-29,2024-05-30,TRK-12,DRV-12,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,24.17,96.7,1.1,completed
TRP-03936,2024-05-30,2024-05-31,TRK-02,DRV-02,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.30,92.6,1.2,completed
TRP-03937,2024-05-30,2024-05-31,TRK-04,DRV-04,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,22.38,93.3,0.5,completed
TRP-03938,2024-05-30,2024-05-31,TRK-06,DRV-06,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,21.96,93.4,1.6,completed
TRP-03939,2024-05-30,2024-06-01,TRK-07,DRV-07,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,19.50,81.2,1.2,completed
TRP-03940,2024-05-30,2024-05-30,TRK-07,DRV-07,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,16.61,69.2,1.1,completed
TRP-03941,2024-05-30,2024-05-31,TRK-07,DRV-07,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,16.95,70.6,0.0,completed
TRP-03942,2024-05-30,2024-05-31,TRK-08,DRV-08,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,22.71,90.8,0.4,completed
TRP-03943,2024-05-31,2024-06-02,TRK-02,DRV-02,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,16.98,73.8,0.3,completed
TRP-03944,2024-05-31,2024-06-01,TRK-06,DRV-06,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.85,93.0,0.2,completed
TRP-03945,2024-05-31,2024-06-02,TRK-07,DRV-07,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,23.32,97.2,34.3,delayed
TRP-03946,2024-05-31,2024-06-01,TRK-09,DRV-10,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,24.07,96.3,1.6,completed
TRP-03947,2024-06-01,2024-06-03,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,21.88,91.2,37.3,delayed
TRP-03948,2024-06-01,2024-06-01,TRK-05,DRV-08,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,23.86,97.4,1.0,completed
TRP-03949,2024-06-01,2024-06-01,TRK-05,DRV-05,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,20.09,82.0,0.2,completed
TRP-03950,2024-06-01,2024-06-02,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,23.48,93.9,1.1,completed
TRP-03951,2024-06-02,2024-06-03,TRK-03,DRV-03,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,17.65,82.1,1.0,completed
TRP-03952,2024-06-02,2024-06-02,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,23.80,99.2,1.5,completed
TRP-03953,2024-06-02,2024-06-03,TRK-05,DRV-05,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,20.57,84.0,0.0,completed
TRP-03954,2024-06-02,2024-06-03,TRK-08,DRV-08,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,25.97,103.9,12.8,delayed
TRP-03955,2024-06-03,2024-06-05,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,19.54,90.9,0.4,completed
TRP-03956,2024-06-03,2024-06-04,TRK-09,DRV-09,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,23.05,92.2,0.5,completed
TRP-03957,2024-06-03,2024-06-04,TRK-10,DRV-10,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.34,93.1,1.0,completed
TRP-03958,2024-06-03,2024-06-05,TRK-10,DRV-10,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,23.32,97.2,15.5,delayed
TRP-03959,2024-06-04,2024-06-05,TRK-02,DRV-02,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,19.28,83.8,1.5,completed
TRP-03960,2024-06-04,2024-06-04,TRK-04,DRV-04,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,24.09,100.4,0.9,completed
TRP-03961,2024-06-04,2024-06-05,TRK-07,DRV-07,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,21.06,87.8,7.2,delayed
TRP-03962,2024-06-05,2024-06-06,TRK-02,DRV-02,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.58,89.5,0.2,completed
TRP-03963,2024-06-05,2024-06-06,TRK-11,DRV-11,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.60,88.2,0.1,completed
TRP-03964,2024-06-05,2024-06-05,TRK-11,DRV-11,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,23.89,97.5,1.7,completed
TRP-03965,2024-06-06,2024-06-07,TRK-04,DRV-04,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,21.16,88.2,1.2,completed
TRP-03966,2024-06-06,2024-06-07,TRK-07,DRV-09,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,22.50,93.7,0.3,completed
TRP-03967,2024-06-06,2024-06-07,TRK-10,DRV-10,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,23.82,99.3,1.7,completed
TRP-03968,2024-06-06,2024-06-06,TRK-11,DRV-11,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,26.38,107.7,0.4,completed
TRP-03969,2024-06-06,2024-06-08,TRK-12,DRV-12,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.54,90.2,0.0,completed
TRP-03970,2024-06-07,2024-06-08,TRK-02,DRV-02,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.47,97.7,0.0,completed
TRP-03971,2024-06-07,2024-06-07,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,23.52,98.0,1.3,completed
TRP-03972,2024-06-07,2024-06-08,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.52,89.7,0.1,completed
TRP-03973,2024-06-07,2024-06-09,TRK-09,DRV-09,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,24.23,96.9,25.0,delayed
TRP-03974,2024-06-07,2024-06-08,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.66,90.6,0.8,completed
TRP-03975,2024-06-08,2024-06-09,TRK-02,DRV-02,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.58,93.8,1.1,completed
TRP-03976,2024-06-08,2024-06-10,TRK-11,DRV-11,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,21.30,86.9,0.6,completed
TRP-03977,2024-06-08,2024-06-08,TRK-12,DRV-12,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,27.30,109.2,0.8,completed
TRP-03978,2024-06-08,2024-06-09,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,25.31,101.3,0.8,completed
TRP-03979,2024-06-09,2024-06-10,TRK-05,DRV-05,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,23.87,97.4,1.7,completed
TRP-03980,2024-06-09,2024-06-10,TRK-06,DRV-06,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,22.88,97.4,0.9,completed
TRP-03981,2024-06-09,2024-06-10,TRK-06,DRV-06,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.99,89.3,0.6,completed
TRP-03982,2024-06-09,2024-06-10,TRK-12,DRV-12,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.94,91.7,1.7,completed
TRP-03983,2024-06-10,2024-06-11,TRK-02,DRV-02,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,22.56,98.1,1.3,completed
TRP-03984,2024-06-10,2024-06-11,TRK-05,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,24.18,98.7,1.1,completed
TRP-03985,2024-06-10,2024-06-11,TRK-06,DRV-06,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,21.87,93.1,0.0,completed
TRP-03986,2024-06-10,2024-06-11,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.69,86.2,0.9,completed
TRP-03987,2024-06-10,2024-06-10,TRK-12,DRV-12,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,25.18,100.7,0.3,completed
TRP-03988,2024-06-11,2024-06-12,TRK-04,DRV-04,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.66,90.3,0.7,completed
TRP-03989,2024-06-11,2024-06-11,TRK-07,DRV-07,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,22.40,93.3,0.8,completed
TRP-03990,2024-06-11,2024-06-12,TRK-09,DRV-09,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,23.01,92.1,0.2,completed
TRP-03991,2024-06-11,2024-06-13,TRK-10,DRV-10,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,20.88,87.0,1.1,completed
TRP-03992,2024-06-11,2024-06-13,TRK-11,DRV-11,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.80,89.0,1.0,completed
TRP-03993,2024-06-11,2024-06-11,TRK-12,DRV-12,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,18.82,75.3,1.3,completed
TRP-03994,2024-06-12,2024-06-13,TRK-09,DRV-09,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.40,89.6,1.2,completed
TRP-03995,2024-06-12,2024-06-13,TRK-11,DRV-11,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,18.65,76.1,0.1,completed
TRP-03996,2024-06-13,2024-06-15,TRK-02,DRV-10,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,15.81,68.8,0.3,completed
TRP-03997,2024-06-13,2024-06-14,TRK-04,DRV-04,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.19,92.4,0.2,completed
TRP-03998,2024-06-13,2024-06-13,TRK-05,DRV-05,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,16.95,69.2,1.1,completed
TRP-03999,2024-06-13,2024-06-14,TRK-09,DRV-09,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,22.83,91.3,1.0,completed
TRP-04000,2024-06-13,2024-06-14,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,19.62,78.5,1.5,completed
TRP-04001,2024-06-14,2024-06-15,TRK-04,DRV-04,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.56,89.8,0.6,completed
TRP-04002,2024-06-14,2024-06-16,TRK-11,DRV-11,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,23.15,94.5,0.9,completed
TRP-04003,2024-06-14,2024-06-14,TRK-12,DRV-12,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,21.87,87.5,0.2,completed
TRP-04004,2024-06-14,2024-06-16,TRK-12,DRV-12,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,24.98,99.9,33.7,delayed
TRP-04005,2024-06-15,2024-06-17,TRK-07,DRV-07,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.14,92.3,22.4,delayed
TRP-04006,2024-06-15,2024-06-17,TRK-09,DRV-09,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,24.15,96.6,1.5,completed
TRP-04007,2024-06-15,2024-06-16,TRK-11,DRV-11,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.14,90.4,0.7,completed
TRP-04008,2024-06-16,2024-06-16,TRK-04,DRV-04,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,22.20,92.5,1.0,completed
TRP-04009,2024-06-16,2024-06-18,TRK-05,DRV-05,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,23.16,94.5,35.0,delayed
TRP-04010,2024-06-16,2024-06-18,TRK-05,DRV-05,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,21.54,87.9,19.7,delayed
TRP-04011,2024-06-16,2024-06-17,TRK-06,DRV-06,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,22.15,94.2,0.4,completed
TRP-04012,2024-06-16,2024-06-17,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.87,87.5,1.5,completed
TRP-04013,2024-06-16,2024-06-18,TRK-12,DRV-12,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.33,89.3,23.9,delayed
TRP-04014,2024-06-17,2024-06-18,TRK-03,DRV-03,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,20.31,94.5,1.2,completed
TRP-04015,2024-06-17,2024-06-18,TRK-05,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.93,89.5,1.5,completed
TRP-04016,2024-06-17,2024-06-18,TRK-06,DRV-06,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,20.49,87.2,1.3,completed
TRP-04017,2024-06-17,2024-06-17,TRK-10,DRV-10,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.85,91.0,0.1,completed
TRP-04018,2024-06-17,2024-06-18,TRK-12,DRV-12,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,23.24,93.0,1.7,completed
TRP-04019,2024-06-18,2024-06-19,TRK-05,DRV-05,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.51,87.8,0.9,completed
TRP-04020,2024-06-19,2024-06-20,TRK-03,DRV-03,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,20.57,95.7,1.5,completed
TRP-04021,2024-06-19,2024-06-19,TRK-05,DRV-05,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,23.60,96.3,1.2,completed
TRP-04022,2024-06-19,2024-06-21,TRK-06,DRV-12,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,20.87,88.8,39.5,delayed
TRP-04023,2024-06-19,2024-06-20,TRK-07,DRV-07,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,22.73,94.7,0.3,completed
TRP-04024,2024-06-19,2024-06-20,TRK-09,DRV-09,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.01,84.0,1.6,completed
TRP-04025,2024-06-19,2024-06-20,TRK-12,DRV-12,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,22.05,88.2,1.2,completed
TRP-04026,2024-06-20,2024-06-22,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,20.50,95.4,0.9,completed
TRP-04027,2024-06-20,2024-06-21,TRK-06,DRV-06,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,20.63,87.8,1.2,cancelled
TRP-04028,2024-06-20,2024-06-21,TRK-10,DRV-10,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,21.62,90.1,0.9,completed
TRP-04029,2024-06-20,2024-06-20,TRK-11,DRV-11,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,23.38,95.4,1.7,completed
TRP-04030,2024-06-21,2024-06-21,TRK-04,DRV-04,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.82,90.9,1.6,completed
TRP-04031,2024-06-21,2024-06-22,TRK-04,DRV-04,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,23.51,98.0,1.8,completed
TRP-04032,2024-06-21,2024-06-21,TRK-07,DRV-07,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.40,89.2,1.7,completed
TRP-04033,2024-06-21,2024-06-22,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,23.39,97.4,1.3,completed
TRP-04034,2024-06-21,2024-06-22,TRK-11,DRV-11,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.24,86.7,0.5,completed
TRP-04035,2024-06-22,2024-06-22,TRK-03,DRV-03,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,19.93,92.7,0.6,completed
TRP-04036,2024-06-22,2024-06-22,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,16.90,70.4,1.5,completed
TRP-04037,2024-06-22,2024-06-24,TRK-06,DRV-06,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.68,92.3,1.4,completed
TRP-04038,2024-06-22,2024-06-22,TRK-11,DRV-11,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,22.96,93.7,1.3,completed
TRP-04039,2024-06-23,2024-06-24,TRK-03,DRV-03,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.69,100.9,0.6,completed
TRP-04040,2024-06-23,2024-06-25,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,19.11,88.9,1.1,completed
TRP-04041,2024-06-23,2024-06-24,TRK-07,DRV-07,CLT-06,RTE-06,Вінниця,Київ,267,highway,corn,17.86,74.4,1.0,completed
TRP-04042,2024-06-23,2024-06-24,TRK-10,DRV-10,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,22.70,94.6,0.6,completed
TRP-04043,2024-06-23,2024-06-24,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,23.02,92.1,1.0,completed
TRP-04044,2024-06-23,2024-06-25,TRK-12,DRV-12,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,23.56,94.3,1.4,completed
TRP-04045,2024-06-24,2024-06-26,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,22.95,95.6,27.1,delayed
TRP-04046,2024-06-24,2024-06-25,TRK-07,DRV-07,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,17.37,72.4,0.7,completed
TRP-04047,2024-06-24,2024-06-25,TRK-10,DRV-10,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,16.95,70.6,1.6,completed
TRP-04048,2024-06-24,2024-06-24,TRK-10,DRV-09,CLT-04,RTE-04,Миколаїв,Одеса,132,local,sunflower,20.53,85.5,0.8,completed
TRP-04049,2024-06-24,2024-06-25,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,25.05,100.2,0.9,completed
TRP-04050,2024-06-25,2024-06-25,TRK-03,DRV-03,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,16.64,77.4,0.6,completed
TRP-04051,2024-06-25,2024-06-26,TRK-07,DRV-07,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,23.82,99.2,0.6,completed
TRP-04052,2024-06-25,2024-06-26,TRK-12,DRV-12,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.30,89.2,1.7,completed
TRP-04053,2024-06-26,2024-06-27,TRK-06,DRV-06,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.01,93.6,1.2,completed
TRP-04054,2024-06-26,2024-06-27,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,22.59,94.1,1.1,completed
TRP-04055,2024-06-26,2024-06-26,TRK-09,DRV-09,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,25.54,102.1,1.2,completed
TRP-04056,2024-06-26,2024-06-27,TRK-11,DRV-11,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,24.54,100.2,1.6,completed
TRP-04057,2024-06-27,2024-06-29,TRK-03,DRV-03,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,20.21,94.0,0.4,completed
TRP-04058,2024-06-27,2024-06-29,TRK-04,DRV-05,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.64,90.2,1.7,completed
TRP-04059,2024-06-27,2024-06-29,TRK-06,DRV-06,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,20.78,88.4,0.2,completed
TRP-04060,2024-06-27,2024-06-28,TRK-11,DRV-11,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,20.43,83.4,0.2,completed
TRP-04061,2024-06-27,2024-06-28,TRK-12,DRV-12,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,24.68,98.7,20.8,delayed
TRP-04062,2024-06-28,2024-06-28,TRK-03,DRV-03,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,23.44,109.0,1.0,completed
TRP-04063,2024-06-28,2024-06-30,TRK-10,DRV-10,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,24.26,101.1,0.6,completed
TRP-04064,2024-06-28,2024-06-30,TRK-11,DRV-11,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,24.40,99.6,0.9,completed
TRP-04065,2024-06-29,2024-07-01,TRK-06,DRV-06,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,corn,21.63,92.0,0.7,completed
TRP-04066,2024-06-29,2024-06-30,TRK-07,DRV-01,CLT-06,RTE-06,Вінниця,Київ,267,highway,sunflower,20.30,84.6,0.2,completed
TRP-04067,2024-06-29,2024-07-01,TRK-09,DRV-09,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,sunflower,18.91,75.7,1.3,completed
TRP-04068,2024-06-29,2024-06-30,TRK-11,DRV-11,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,21.36,87.2,1.5,completed
TRP-04069,2024-06-30,2024-06-30,TRK-04,DRV-04,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,24.15,100.6,1.3,completed
TRP-04070,2024-06-30,2024-06-30,TRK-04,DRV-04,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,21.16,88.2,7.4,delayed
TRP-04071,2024-06-30,2024-06-30,TRK-06,DRV-06,CLT-04,RTE-04,Миколаїв,Одеса,132,local,corn,16.22,69.0,1.3,completed
TRP-04072,2024-06-30,2024-07-01,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.77,90.7,0.2,completed
TRP-04073,2024-07-01,2024-07-01,TRK-03,DRV-08,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,21.85,101.6,0.9,completed
TRP-04074,2024-07-01,2024-07-02,TRK-04,DRV-04,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,21.29,88.7,1.5,completed
TRP-04075,2024-07-01,2024-07-01,TRK-06,DRV-06,CLT-05,RTE-05,Черкаси,Кременчук,118,local,soy,20.85,88.7,1.1,completed
TRP-04076,2024-07-01,2024-07-02,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,17.29,72.0,0.7,completed
TRP-04077,2024-07-01,2024-07-01,TRK-11,DRV-11,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,22.12,90.3,1.0,completed
TRP-04078,2024-07-02,2024-07-02,TRK-03,DRV-03,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,19.41,90.3,1.5,completed
TRP-04079,2024-07-02,2024-07-02,TRK-03,DRV-03,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,15.02,69.9,1.5,completed
TRP-04080,2024-07-02,2024-07-02,TRK-04,DRV-02,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,24.78,103.3,1.2,completed
TRP-04081,2024-07-02,2024-07-03,TRK-06,DRV-06,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,18.91,80.5,0.4,completed
TRP-04082,2024-07-02,2024-07-03,TRK-07,DRV-07,CLT-01,RTE-01,Кропивницький,Дніпро,246,highway,sunflower,20.97,87.4,0.5,completed
TRP-04083,2024-07-02,2024-07-02,TRK-09,DRV-09,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,24.32,97.3,1.3,completed
TRP-04084,2024-07-02,2024-07-02,TRK-10,DRV-10,CLT-07,RTE-07,Вінниця,Жмеринка,52,local,wheat,22.73,94.7,2.5,delayed
TRP-04085,2024-07-03,2024-07-04,TRK-01,DRV-01,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,18.49,84.1,1.2,completed
TRP-04086,2024-07-03,2024-07-05,TRK-04,DRV-04,CLT-03,RTE-03,Полтава,Чорноморськ,612,highway,wheat,22.54,93.9,0.1,completed
TRP-04087,2024-07-03,2024-07-03,TRK-06,DRV-06,CLT-08,RTE-08,Чернігів,Київ,149,local,wheat,17.25,73.4,0.3,completed
TRP-04088,2024-07-03,2024-07-04,TRK-06,DRV-06,CLT-06,RTE-06,Вінниця,Київ,267,highway,soy,20.84,88.7,0.9,completed
TRP-04089,2024-07-03,2024-07-04,TRK-07,DRV-07,CLT-11,RTE-10,Подільськ,Чорноморськ,214,highway,wheat,23.61,98.4,0.2,completed
TRP-04090,2024-07-03,2024-07-04,TRK-09,DRV-09,CLT-02,RTE-02,Дніпро,Одеса,472,highway,wheat,22.97,91.9,0.8,completed
TRP-04091,2024-07-03,2024-07-04,TRK-10,DRV-10,CLT-02,RTE-02,Дніпро,Одеса,472,highway,corn,21.96,91.5,0.1,completed
TRP-04092,2024-07-03,2024-07-04,TRK-11,DRV-11,CLT-02,RTE-02,Дніпро,Одеса,472,highway,sunflower,22.01,89.8,0.6,completed
TRP-04093,2024-07-03,2024-07-03,TRK-12,DRV-12,CLT-09,RTE-09,Хмельницький,Тернопіль,112,local,wheat,27.09,108.4,1.1,completed
